idx,task,label,pred,metakey,prob,correct,error,validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein,source_file
4662,chebi-20-text2mol,<SELFIES>[C][C][Branch1][C][O][=N][C@@H1][C@@H1][Branch1][C][O][C@H1][Branch2][N][#Branch1][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch2][#Branch2][=N][O][C@@H1][O][C@H1][Branch2][#Branch1][C][C][O][C@H1][O][C@H1][Branch2][Ring1][=Branch1][C][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@@H1][Branch1][C][O][C@H1][Branch2][Ring2][Branch2][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@@H1][Ring2][Ring2][O][O][C@@H1][Branch1][C][O][C@H1][Branch2][Ring2][Branch2][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@H1][O][C@H1,CC(=O)N[C@@H]1[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](O)[C@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H]4O)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,0.0,0.0,,,,,131017_chemdfm_test_rank2.csv
4730,chebi-20-text2mol,<SELFIES>[C][C][C@H1][Branch1][C][C][C@H1][Branch1][C][N][C][Branch1][C][O][=N][C@@H1][Branch1][C][C][C][Branch1][C][O][=N][C][C][C][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][O][=N][C@@H1][Branch2][Ring1][N][C][C][C@H1][Branch1][Ring1][C][N][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][C][Branch1][C][O][=N][C][C][Branch1][C][O][=N][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][Branch1][C][O][=N][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=N][O][C][Branch1][C][O][=N][C][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C][Branch1][C][O][=N][C@@H1][Branch1][=Branch1][C][C][C][C][N][C][Branch1][C][O][=N][C][C][Branch1][C][O][=N][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][Branch1][C][O][=N][C@H1][Branch1][=Branch1][,CC[C@H1](C)[C@H1](N)C(=O)N[C@@H1](C)C(=O)NC/C=C/[C@@H1](CC1=CC=CC=C1)C(=O)N[C@@H1](CC[C@H1](CN)O[C@@H1]2O[C@H1](CO)[C@H1](O)[C@H1](O)[C@H1]2O)C(=O)NCC(=O)N[C@@H1](CCC(=O)O)C(=O)N[C@@H1](CCC(N)=O)C(=O)NCC(=O)N3CCC[C@H1]3C(=O)N[C@@H1](CCCCN)C(=O)NCC(=O)N[C@@H1](CCC(=O)O)C(=O)N[C@H1](C(=O)O)[C@@H1](C)O,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,131017_chemdfm_test_rank2.csv
4866,chebi-20-text2mol,<SELFIES>[C][C@@H1][O][C@@H1][Branch2][Ring1][Branch1][O][C@@H1][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][O][C@H1][Branch1][Ring1][C][O][C@H1][Ring1][#Branch2][O][C@H1][Branch1][C][O][C@H1][Branch2][N][Ring1][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch2][#Branch2][=C][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch2][Branch2][=Branch1][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch2][=Branch1][P][O][C@@H1][O][C@@H1][Branch1][C][C][C@H1][Branch1][C][O][C@@H1][Branch2][Branch1][=N][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch2][Ring2][Branch2][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1,C[C@@H1]1O[C@@H1](O[C@@H1]2[C@@H1](O)[C@H1](O)O[C@H1](CO)[C@H1]2O)[C@H1](O)[C@H1](O[C@@H1]3O[C@H1](CO)[C@@H1](O)[C@H1](O[C@@H1]4O[C@H1](CO)[C@@H1](O)[C@H1](O[C@@H1]5O[C@H1](CO)[C@@H1](O)[C@H1](O)[C@H1]5O)[C@@H1]4O[C@H1]6O[C@H1](CO)[C@@H1](O)[C@H1](O)[C@@H1]6O[C@H1]7O[C@H1](CO)[C@@H1](O)[C@H1](O)[C@@H1]7O)[C@@H1]3O)[C@H1]1O,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,131017_chemdfm_test_rank2.csv
4958,chebi-20-text2mol,<SELFIES>[C][C@H1][Branch2][Ring1][=Branch1][N][=C][Branch1][C][O][C@H1][Branch1][#Branch1][C][C][C][C][Ring1][Ring1][N][=C][Branch1][C][O][C][N][C][Branch1][C][O][=N][C][C][Branch1][C][O][=N][C@@H1][Branch1][#Branch2][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][Branch1][C][O][=N][C@@H1][Branch2][Ring1][N][C][C][C@H1][Branch1][Ring1][C][N][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][C][Branch1][C][O][=N][C][C][Branch1][C][O][=N][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][Branch1][C][O][=N][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=N][O][C][Branch1][C][O][=N][C][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C][Branch1][C][O][=N][C@@H1][Branch1][=Branch1][C][C][C][C][N][C][Branch1][C][O][=N][C][C][Branch1][C][O][=N][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C,C[C@H1](NC(=O)C1CC1)C(=O)NCC(=O)N[C@@H1](CC2=CC=NC=C2)C(=O)N[C@@H1](CC[C@H1](CN)O[C@@H1]3O[C@H1](CO)[C@H1](O)[C@H1](O)[C@H1]3O)C(=O)NCC(=O)N[C@@H1](CCC(=O)O)C(=O)N[C@@H1](CCC(N)=O)C(=O)NCC(=O)N4CCC[C@H1]4C(=O)N[C@@H1](CCCCN)C(=O)NCC(=O)N[C@@H1](CCC(=O)O)C(=O)N[C@H1](C(=O)O)[C@@H1](C)O,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,131017_chemdfm_test_rank2.csv
4974,chebi-20-text2mol,<SELFIES>[C][O][C][=C][C][Branch2][N][Ring1][C][=Branch1][C][=O][O][C@H1][C@H1][Branch2][#Branch2][=C][O][C@@H1][C@@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C@H1][Branch2][=Branch2][Branch2][O][C@H1][C][C@H1][C@@H1][C][C][=C][C][C@@H1][Branch2][Branch1][#C][O][C@@H1][O][C@H1][Branch2][Ring2][O][C][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch2][Ring1][Branch1][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][C@H1][Branch1][C][O][C@H1][Ring2][Ring1][Branch1][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring2][Ring1][S][O][C][C][C@][Ring2][Ring2][Branch2][Branch1][C][C][C@H1][Ring2][Ring2][=N][C][C][C@][Ring2][Ring2][P][Branch1][C][C][C@@][Ring2][Branch1][Branch1][Branch1][C][O][C@@H1][Branch1][C][C][C][=Branch1][C][=O][C][C][C][Branch1][C][C][C][O][C][C@@H,COC1=CC(C(=O)O[C@H1]2[C@H1](O[C@@H1]3[C@@H1](OC(C)=O)[C@H1](O[C@H1]4C[C@H1]5[C@@H1]6CC=C7C[C@@H1](O)CC[C@]7(C)[C@H1]6CC[C@]5(C)[C@@]4(O)[C@@H1](C)C(=O)CCC(C)C)OC[C@@H1]3O)OC[C@@H1](O)[C@@H1]2O)=CC(OC)=C1OC,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,131017_chemdfm_test_rank2.csv
5026,chebi-20-text2mol,<SELFIES>[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][C][O][C][C][Branch1][C][O][=N][C@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][O][=N][C@@H1][Branch2][Ring2][=Branch2][C][Branch1][C][O][=N][C@H1][Branch1][C][C][C][Branch1][C][O][=N][C@@H1][Branch1][C][C][C][O][C][O][C@@H1][Branch1][C][C][C@H1][Branch1][Ring1][O][C][C@@H1][Branch1][Ring1][O][C][C@H1][Ring1][O][O][C@@H1][Branch1][C][C][O][C][O][C@@H1][Branch1][C][C][C@@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@H1][Ring1][=Branch2][O][C@@H1][O][C@@H1][Branch1][C][C][C@H1][Branch1][C][O][C@@H1][Branch2][=Branch1][=Branch2][O][C@@H1][O][C@@H1][Branch1][C][C][C@@H1][Branch2][Branch1][Ring1][O][C@@H1][O][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C@@H1][Branch2][Ring1][O][O][C@@H1][O][C@@H1][B,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)N[C@H1](CC1=CC=CC=C1)C(=O)N[C@@H1](C(=O)N[C@H1](C)C(=O)N[C@@H1](C)COC2O[C@@H1](C)[C@H1](OC)[C@@H1](OC)[C@H1]2O)[C@@H1](C)OC3O[C@@H1](C)[C@@H1](O)[C@@H1](O)[C@H1]3O[C@@H1]4O[C@@H1](C)[C@H1](O)[C@@H1](O[C@@H1]5O[C@@H1](C)[C@@H1](O[C@@H1]6O[C@@H1](C)[C@H1](OC)[C@@H1](O)[C@H1]6O)[C@@H1](O)[C@@H1]5OC)[C@H1]4O,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,131017_chemdfm_test_rank2.csv
5038,chebi-20-text2mol,<SELFIES>[C][C][C@H1][Branch1][C][C][C@H1][Branch2][N][Branch2][N][=C][Branch1][C][O][C@H1][Branch1][=N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][N][=C][Branch1][C][O][C@@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][C][C][C][N][C][=Branch1][C][=N][N][N][=C][Branch1][C][O][C@H1][Branch1][#Branch2][C][C][C][N][C][=Branch1][C][=N][N][N][=C][Branch1][C][O][C@@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C@H1][Branch1][=Branch1][C][C][C][C][NH3+1][N][=C][Branch1][C][O][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=N][O][N][=C][Branch1][C][O][C@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][N][=C][Branch1][C][O][C@H1][Branch1][=N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][N][=C][Branch1][C][O][C@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][N][=C][Branch1][C][O][C@@H1][C][C][C,CC[C@H1](C)[C@H1](NC(=O)[C@H1](CC1=CC=C(O)C=C1)NC(=O)[C@@H1]2CCCN2C(=O)[C@H1](CCC[NH1+1]=C(N)N)NC(=O)[C@H1](CCC[NH1+1]=C(N)N)NC(=O)[C@@H1]3CCCN3C(=O)[C@H1](CCCC[NH3+1])NC(=O)[C@H1](CC(N)=O)NC(=O)[C@H1](CCC(=O)[O-1])NC(=O)[C@H1](CC4=CC=C(O)C=C4)NC(=O)[C@H1](CC(C)C)NC(=O)[C@@H1]5CCC(=O)N5)C(=O)N[C@@H1](CC(C)C)C(=O)[O-1],"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,131017_chemdfm_test_rank2.csv
5170,chebi-20-text2mol,<SELFIES>[C][C][C][C][C][/C][=C][\C][C][C][=Branch1][C][=O][O][C@@H1][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Branch1][Ring1][C][O][O][C@H1][Ring1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][Cl][C@@H1][Branch2][Ring1][#Branch2][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][N][=C][Branch1][C][C][O][C@@H1][N][=C][Branch1][C][O][C@H1][Branch2][=Branch1][S][N][=C][Branch1][C][O][C@@H1][Ring2][Ring2][Ring2][N][=C][Branch1][C][O][C@H1][N][=C][Branch1][C][O][C@@H1][Branch2][Ring1][Ring1][C][C][=C][C][=C][Branch1][Branch2][C][Branch1][C][Cl][=C][Ring1][#Branch1][O][Ring2][Branch1][#Branch1][N][=C][Branch1][C][O][C@H1][Branch1][C][N][C][=C][C][=C][Branch1][C][O][C][=Branch1][Ring2][=C][Ring1][#Branch1][O][C][=C][C][,CCCCC/C=C\C(=O)N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3[C@@H](C(=O)O)NC2=O)O[C@H](CO,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,0.0,0.0,,,,,131017_chemdfm_test_rank2.csv
5418,chebi-20-text2mol,<SELFIES>[C][C][=Branch1][C][=O][O][C@@H1][C@@H1][Branch1][C][O][C@H1][Branch2][=Branch1][#Branch2][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch2][Branch1][Branch1][O][C@@H1][O][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C@@H1][Branch2][Ring1][Branch2][O][C@@H1][O][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][O][O][C@H1][Branch1][C][O][C@H1][Ring2][Ring1][#Branch1][O][C][Branch1][C][C][=O][C@H1][Branch1][C][O][C@H1][Ring2][Ring2][Branch1][O][C@@H1][Branch2][Branch2][=Branch2][C][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch2][#Branch1][Ring1][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch2][Branch1][=C][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch2][Ring2][=Branch2][O][C@@H1][O][C@@H1][C][O][C@@][Branch1][C][C][Branch1][=B,CC(=O)N[C@H1]1[C@H1](O[C@H1]2[C@H1](O)[C@@H1](OC(C)=O)[C@H1](O)O[C@@H1]2CO)O[C@H1](CO)[C@@H1](O[C@@H1]3O[C@H1](C(=O)[O-1])[C@@H1](O[C@@H1]4O[C@H1](C(=O)[O-1])[C@@H1](O)[C@H1](O)[C@H1]4O)[C@H1](O)[C@H1]3O)[C@@H1]1O,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,131017_chemdfm_test_rank2.csv
5554,chebi-20-text2mol,<SELFIES>[C][N][C@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][Branch1][C][O][=N][C@H1][C][Branch1][C][O][=N][C@@H1][Branch1][#Branch1][C][C][=Branch1][C][=NH2+1][O][C][Branch1][C][O][=N][C@H1][C][Branch1][C][O][=N][C@H1][C][Branch1][C][O][=N][C@H1][Branch2][Ring2][Branch2][C][Branch1][C][O][=N][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][C][Branch1][C][O][=C][C][Branch1][C][O][=C][Ring1][Branch2][C][=C][C][Ring2][Ring1][#Branch1][=C][C][=C][Ring1][=Branch1][O][C@H1][Branch2][Ring1][=Branch1][O][C@H1][C][C@][Branch1][C][C][Branch1][C][NH3+1][C@@H1][Branch1][C][O][C@H1][Branch1][C][C][O][Ring1][#Branch2][C][=C][C][=C][Branch1][Branch2][C][Branch1][C][Cl][=C][Ring1][#Branch1][O][C][=C][C][Ring2][Branch1][=Branch1][=C][C][=Branch2][Ring2][N][=C][Ring1][=Branch1][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1,[NH3+1]C[C@@H1](O[C@H1]1[C@H1](CO)C[C@@H1]([NH3+1])[C@H1](O)[C@@H1]1[NH3+1])C(=O)[O-1],"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,131017_chemdfm_test_rank2.csv
5778,chebi-20-text2mol,<SELFIES>[C][C@H1][Branch2][Ring1][=Branch1][N][=C][Branch1][C][O][C@H1][Branch1][#Branch1][C][C][C][C][Ring1][Ring1][N][=C][Branch1][C][O][C][N][C][Branch1][C][O][=N][C][C][Branch1][C][O][=N][C@@H1][Branch1][#Branch2][C][C][C][C][C][C][C][Ring1][=Branch1][C][Branch1][C][O][=N][C@@H1][Branch2][Ring1][N][C][C][C@H1][Branch1][Ring1][C][N][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][C][Branch1][C][O][=N][C][C][Branch1][C][O][=N][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][Branch1][C][O][=N][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=N][O][C][Branch1][C][O][=N][C][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C][Branch1][C][O][=N][C@@H1][Branch1][=Branch1][C][C][C][C][N][C][Branch1][C][O][=N][C][C][Branch1][C][O][=N][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O,C[C@H1](NC(=O)C1CC1)C(=O)NCC(=O)N[C@@H1](CC2CCCCC2)C(=O)N[C@@H1](CC[C@H1](CN)O[C@@H1]3O[C@H1](CO)[C@H1](O)[C@H1](O)[C@H1]3O)C(=O)NCC(=O)N[C@@H1](CCC(=O)O)C(=O)N[C@@H1](CCC(N)=O)C(=O)NCC(=O)N4CCC[C@H1]4C(=O)N[C@@H1](CCCCN)C(=O)NCC(=O)N[C@@H1](CCC(=O)O)C(=O)N[C@H1](C(=O)O)[C@@H1](C)O,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,131017_chemdfm_test_rank2.csv
6362,chebi-20-text2mol,<SELFIES>[C][C][Branch1][C][O][=N][C@@H1][C@@H1][Branch2][=Branch2][S][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][C@H1][Branch2][Branch2][O][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch2][Ring1][Ring2][O][C@@H1][O][C@@H1][Branch1][C][C][C@@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring1][=Branch2][O][C@H1][Branch2][Branch1][=C][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][C@H1][Branch2][Ring2][=Branch2][O][C@][Branch1][=Branch1][C][=Branch1][C][=O][O][C][C@H1][Branch1][C][O][C@@H1][Branch1][#Branch1][N][=C][Branch1][C][C][O][C@H1][Branch1][O][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C][O][O][Ring2][Ring1][Ring2][C@H1][Ring2][Ring1][=C][O][C@H1][Ring2][Branch1][Ring1][N][=C][Branch1][C][C][O][C@H1][Ring2][Branch1][P][O][C@H1][Branch2][Ring1][Ring2][O][C@@H1][O][C@@H1][Branch1][C][C][C@@H,CC(=O)N[C@@H1]1[C@@H1](O)[C@H1](O[C@@H1]2O[C@H1](CO)[C@H1](O)[C@H1](O[C@@H1]3O[C@H1](CO)[C@@H1](O[C@@H1]4O[C@H1](CO)[C@H1](O)[C@H1](O[C@]5(C(=O)O)C[C@H1](O)[C@@H1](NC(C)=O)[C@H1]([C@H1](O)[C@H1](O)CO)O5)[C@H1]4O)[C@H1](O[C@@H1]6O[C@@H1](C)[C@@H1](O)[C@@H1](O)[C@@H1]6O)[C@H1]3NC(C)=O)[C@H1]2O)[C@@H1](CO)O[C@H1]1O,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,131017_chemdfm_test_rank2.csv
18446,smol-molecule_generation,<SELFIES>[C][C][=Branch1][C][=O][N][C@H1][C@@H1][Branch2][#Branch1][#C][O][P][=Branch1][C][=O][Branch1][C][O-1][O][P][=Branch1][C][=O][Branch1][C][O-1][O][C][/C][=C][Branch1][C][/C][C][C][/C][=C][Branch1][C][/C][C][C][/C][=C][Branch1][C][/C][C][C][/C][=C][Branch1][C][/C][C][C][/C][=C][Branch1][C][/C][C][C][/C][=C][Branch1][C][/C][C][C][/C][=C][Branch1][C][/C][C][C][/C][=C][Branch1][C][/C][C][C][/C][=C][Branch1][C][\C][C][C][/C][=C][Branch1][C][\C][C][C][C][=C][Branch1][C][C][C][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch2][Branch1][#Branch2][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch2][Ring1][S][O][P][=Branch1][C][=O][Branch1][C][O-1][O][C][C@H1][Branch1][C][O][C][O][P][=Branch1][C][=O][Branch1][C][O-1][O][C][C@H1][Branch1][C][O][C][O][C@H1][Branch1][C][O][C@H1][Ring2][Ring1][N][N][C][Branch1][C][C][=O][C@@,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](OP(=O)([O-])OC[C@H](O)COP(=O)([O-])OC[C@H](O)COP(=O)([O-])OC[C@@H](CO)OP(=O)([O-])OC[C@H](O)COP(=O)([O-])OC[C@@H](CO)OP(=O)([O-])OC[C@,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,0.0,0.0,,,,,131017_chemdfm_test_rank2.csv
18514,smol-molecule_generation,<SELFIES>[C][/C][=C][Branch2][O][=Branch2][\N][C][=Branch1][C][=O][C@H1][Branch1][=Branch1][C][C][C][C][N][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][N][C][=Branch1][C][=O][C@@H1][C][S][C@@H1][Branch1][C][C][C@@H1][Branch2][#Branch1][#Branch2][N][C][=Branch1][C][=O][C@@H1][C][S][C][C@@H1][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][N][C][=Branch1][C][=O][C@@H1][Branch1][C][N][C@@H1][Branch1][C][C][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch1][C][C][C][C][N][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch1][C@@H1][Branch1][C][C][C][C][C][=Branch1][C][=O][N][Ring2][Branch1][C][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][Ring2][=Branch1][=Branch2][C][=Branch1][C][=O][N][,CC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H]3CCCN3C(=O)CNC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H]3CNCCCC[C@@H](C(=O)O)NC(=O)[C@@H]4NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H]([C@@H](O)C(=O)O)NC(=O)[C@H](CSC[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CS[C@H]4C)C(=O)N[C@@H](CS[C@H]2C)C(=O)N3,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,0.0,0.0,,,,,131017_chemdfm_test_rank2.csv
